season,episode_code,episode_title,overall_episode,song,artist,note,source_url,source_api_url
11,11x13,Love Hurts,231,Heartbreak,The James Hunter Six,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x14,The Vessel,232,"Non, je ne Regrette rien",Édith Piaf,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x15,Beyond the Mat,233,Brazil,Edmundo Ros,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x15,Beyond the Mat,233,Modern Day Cowboy,Tesla,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x16,Safe House,234,Night Life,Willie Nelson,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x16,Safe House,234,Midnight Rider,The Allman Brothers Band,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x17,Red Meat,235,Road Runner/Road Runner's 'G' Jam,Humble Pie,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x19,The Chitters,237,Things Have Changed,Anson Funderburgh & The Rockets feat. Sam Myers,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x20,Don't Call Me Shurley,238,Good Vibrations,The Beach Boys,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x20,Don't Call Me Shurley,238,"Messiah, HWV 56, Part II: Chorus Hallelujah!",Tallinna Kammerorkester,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x20,Don't Call Me Shurley,238,Don't Answer the Door,B.B. King,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x20,Don't Call Me Shurley,238,Gimme Shelter,The Rolling Stones,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x20,Don't Call Me Shurley,238,Fare Thee Well (Dink's Song),Rob Benedict,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x21,All in the Family,239,Crooked Little Man,Trini López,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x22,We Happy Few,240,Day of the Eagle,Robin Trower,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x23,Alpha and Omega,241,Carry On Wayward Son,Kansas,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
11,11x23,Alpha and Omega,241,Don't Let the Sun Catch You Crying,Gerry and The Pacemakers,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x01,Keep Calm and Carry On,242,Bad Boys,April Wine,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x01,Keep Calm and Carry On,242,"Diesel Smoke, Dangerous Curves",Tom Powder,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x01,Keep Calm and Carry On,242,Solitude,Black Sabbath,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x01,Keep Calm and Carry On,242,Americana,Gay Gruska,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x02,Mamma Mia,243,Lost Angel,Heart,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x03,The Foundry,244,Born To Be Wild,Steppenwolf,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x04,American Nightmare,245,Golden Dunes,The Budos Band,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x04,American Nightmare,245,Down In My Heart,Paloma Kwiatkowski,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x04,American Nightmare,245,Joshua Fought the Battle of Jericho,Paloma Kwiatkowski,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x05,The One You've Been Waiting For,246,"Electric Mistress"" - X",Ray Dog,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x05,The One You've Been Waiting For,246,Symphony No. 7 in E Major: IV. Finale,Netherlands Philharmonic Orchestra and Hartmut Haenchen,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x05,The One You've Been Waiting For,246,Thousand Watt Work-Out,John Moran,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x05,The One You've Been Waiting For,246,"Das Rheingold, Act I: Prelude",Stuttgart Staatsoperorchester,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x05,The One You've Been Waiting For,246,Americana,Gay Gruska,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x06,Celebrating The Life Of Asa Fox,247,Roll On Down the Highway,Bachman Turner Overdrive,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x06,Celebrating The Life Of Asa Fox,247,Man In the Box,Alice In Chains,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x07,Rock Never Dies,248,Bad Dog Blues,The Rob Donnelly Band,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x07,Rock Never Dies,248,The Bloody Messiah,Ladyheart,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x07,Rock Never Dies,248,Next,Chapel Of Rock,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x08,LOTUS,249,Take Five,Dave Brubeck Quartet,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x09,First Blood,250,If You Want Blood (You've Got It),AC/DC,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x09,First Blood,250,En el Cielo No Hay Cerveza (In Heaven There Is No Beer),Flaco Jiménez,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x09,First Blood,250,Ghost Town,The Specials,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x11,Regarding Dean,252,It's All Good Lovin' to Me,Sleestack,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x11,Regarding Dean,252,Raggedy Ann,Tirra Dent,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x11,Regarding Dean,252,Broomstick Cowboy,Bobby Goldsboro,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x12,Stuck in the Middle (With You),253,Lover Boy,Toodlum Barker and Emil Lomax,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x12,Stuck in the Middle (With You),253,Walk With a Winner,Gene McDaniels,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x12,Stuck in the Middle (With You),253,La donna è mobile,Jerry Trimble Jr.,whistled,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x12,Stuck in the Middle (With You),253,Not for Me,Bobby Darin,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x12,Stuck in the Middle (With You),253,Crop Won't Ever Come,Robin Loxley and Jay Hawke,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x12,Stuck in the Middle (With You),253,Colt .45 Opening Theme,Mark Pellegrino,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x13,Family Feud,254,Play With Fire,The Rolling Stones,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x14,The Raid,255,Play With Fire,The Rolling Stones,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x15,Somewhere Between Heaven and Hell,256,Ballad of a Truck Driver's Wife,Lorene Mercer,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x16,Ladies Drink Free,257,I'd Be Lost If It Wasn't for You,Elijah Honey,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x16,Ladies Drink Free,257,Save Me Tonight,Sonny Ellis,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x16,Ladies Drink Free,257,Make Me Wanna Die,The Pretty Reckless,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x16,Ladies Drink Free,257,Real Wild Child,Joan Jett & The Blackhearts,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x18,The Memory Remains,259,Prohibition (4th Amendment),Bongzilla,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x18,The Memory Remains,259,Music to Watch Girls By,Tony Hatch,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x18,The Memory Remains,259,Burgers and Fries,Charley Pride,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x19,The Future,260,Tears in My Beers,Jay Gruska,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x20,Twigs & Twine & Tasha Banes,261,A Real One,"Raphael Lake, Aaron Levy and Dumisani Maraire",,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x20,Twigs & Twine & Tasha Banes,261,In Peaceful Dreams,Seasick Steve,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x23,All Along the Watchtower,264,Carry On Wayward Son,Kansas,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
12,12x23,All Along the Watchtower,264,Scotland the Brave,Rowena's ringtone,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x01,Lost & Found,265,Nothing Else Matters,Metallica,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x02,The Rising Son,266,Blades,Zellots,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x02,The Rising Son,266,Graveyard Shift,Lynda Kay,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x03,Patience,267,Rip This Joint,The Rolling Stones,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x05,Advanced Thanatology,269,It's Never Too Late,Steppenwolf,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x06,Tombstone,270,It's Never Too Late,Steppenwolf,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x06,Tombstone,270,Space Cowboy,Steve Miller Band,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x06,Tombstone,270,They Call Me Zombie,Messer Chups,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x06,Tombstone,270,Hot Rod Rockin,Thaddeus Rose & The Thorns,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x07,War of the Worlds,271,Blues Are Turning Black,Stephen Emil Dudas,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x08,The Scorpion and The Frog,272,Run On for a Long Time,Blues Saraceno,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x09,The Bad Place,273,Run On for a Long Time,Blues Saraceno,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x10,Wayward Sisters,274,I Am the Fire,Halestorm,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x11,Breakdown,275,Look In My Eyes,The Chantels,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x11,Breakdown,275,Too Good to Be True,Lon Rogers & The Soul Blenders,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x11,Breakdown,275,Big Flame (Is Gonna Break Me Heart In Two),Doris Wilson,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x15,A Most Holy Man,279,Leich Pax vita salus,Schola Gregoriana Pragensis & Petra Noskaiova,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x15,A Most Holy Man,279,Ac-Cent-Tchu-Ate the Positive,Johnny Mercer,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x15,A Most Holy Man,279,I Capuleti e i Montecchi: 'Se Romeo t'uccise un figlio' - 'La tremenda ultrice spada,"Compagnia D'Opera Italiana, Antonello Gotta, Santina Lanza, and the Chorus of Compagnia D'Opera Italiana",,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x15,A Most Holy Man,279,Vita Nostra,David Kelly,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x16,Scoobynatural,280,"Also sprach Zarathustra, Op. 30: I. Einleitung (Sunrise)",Royal Philharmonic Orchestra with Sir Charles Makerras,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x16,Scoobynatural,280,(I'm) Dreamdaying,Whitemail,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x16,Scoobynatural,280,Scooby Dooby Doo,Larry Marks,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x17,The Thing,281,Better Luck Next Time,Jay Ramsey aka The Expressions,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x18,Bring 'em Back Alive,282,Easy Street,Cosmopolitan Orchestra,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x19,Funeralia,283,Scotland the Brave,Rowena's ringtone,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x19,Funeralia,283,Seductive Tango,"Dominic Richard Ashworth, Derek Nash",,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x19,Funeralia,283,Supernatural Man,Mable Jo and the Jealous Hearts,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x20,Unfinished Business,284,Danzo Como David,Cleiry Cruz,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x21,Beat the Devil,285,Cat's In the Cradle,Harry Chapin,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x21,Beat the Devil,285,Search and Destroy,All Good Things feat. Dan Murphy,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x23,Let the Good Times Roll,287,Carry On Wayward Son,Kansas,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
13,13x23,Let the Good Times Roll,287,As Long As It's Real,"Raphael Lake, Aaron Levy, Dumi Maraire and Ambrose Arnold",,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x01,Stranger in a Strange Land,288,Shot Down in Flames,AC/DC,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x01,Stranger in a Strange Land,288,Let Him Walk This Troubled Earth Again,Yvonne DeVaney,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x04,Mint Condition,291,Electric Love,Keel,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x06,Optimism,293,Stayin' Alive,Bee Gees,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x06,Optimism,293,Honky Tonk Queen,Selectracks,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x06,Optimism,293,Clocksukka,Stefano Ruggeri,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x06,Optimism,293,I'll Go On Alone,Marty Robbins,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x07,Unhuman Nature,294,I'm Blue This Mo'ning,Keith Nichols,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x07,Unhuman Nature,294,Let It Ride,Bachman Turner Overdrive,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x08,Byzantium,295,Please Call Home,The Allman Brothers Band,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x09,The Spear,296,Rockin' Around the Christmas Tree,Brenda Lee,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x09,The Spear,296,Jingle Bells,Elisabeth Oei,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x09,The Spear,296,Ode to Joy - Symphony No. 9 in D Minor 'Choral' (Xmas Mix),"Lorne Balfe, Russell Emanuel and Steve Kofsky",,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x10,Nihilism,297,Searchin' for a Rainbow,The Marshall Tucker Band,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x11,Damaged Goods,298,No Time,The Guess Who,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
